time,_dt,strain_zx_interface,stress_xx_interface,stress_xy_interface,stress_yy_interface,stress_yz_interface,stress_zx_interface,stress_zz_interface
1.115,0.005,0.0011134831632672,-5.2815716304637,0.010373564412668,-5.0055086479955,-0.00055220359858302,-5.1028686327991,-5.0001847222215
1.12,0.005,0.0010339718619449,-5.3215779571609,0.0034306594248975,-5.0572196348878,0.00060960507049596,-7.7334783644513,-5.0003400535586
1.125,0.005,0.00085772656501588,-5.2722868547451,0.0029505418153163,-5.0652990569079,-0.00071386876606037,-9.3614802056289,-4.9990319473501
1.13,0.005,0.0005598895815441,-5.0647474632337,0.0020864507657282,-5.0355542851192,0.0006803839587495,-9.7571933890651,-5.001726505591
1.135,0.005,0.00025279840475345,-5.1303517425142,0.0015909604411402,-5.0374065794452,-0.00061614011125691,-10.181160087943,-4.9974788855916
1.14,0.005,-4.7753950878473e-05,-5.1162747409403,0.00063884104190262,-5.0472760163009,0.00055929268518115,-11.121940213649,-5.0031884949329
1.145,0.005,-0.00037526445139605,-5.136707773261,0.0014220167504327,-5.0440806816927,-0.00047390672093344,-11.71411498864,-4.9962411830641
1.15,0.005,-0.00074372482912058,-5.089105201497,0.0021685401516809,-5.0480782151716,0.00044863008402679,-11.916678002306,-5.0040498158778
1.155,0.005,-0.0012042179996751,-5.0288738433759,0.0013889720940043,-5.0262696088715,-0.0004128071950537,-10.646016389777,-4.9958464687923
1.16,0.005,-0.0016299811454386,-5.0456713658032,-0.00017057744380251,-5.0248359728673,0.00035175597558839,-9.7517363786817,-5.0038444941127
1.165,0.005,-0.0019982180230444,-5.0244480292743,-0.0016200501624819,-5.0167775504853,-0.00030786594718532,-9.3599780937344,-4.9967413555291
1.17,0.005,-0.0023583148302713,-5.0318414175233,0.00030365164956371,-5.0169761521666,0.000188778822445,-8.8686204891163,-5.0023830498881
1.175,0.005,-0.0026453850475402,-5.0508162605836,0.0014263096963454,-5.0143974038123,-0.00016872194083935,-8.7528504355994,-4.9985108711136
1.18,0.005,-0.0028552812790616,-5.0171430126896,-0.00031308218595232,-5.0176021807065,8.8950812667965e-05,-9.2813276730144,-5.0007932921612
1.185,0.005,-0.0030729644251867,-5.0080614123374,0.001408871387945,-5.01556642444,1.004630687658e-05,-8.9056263942214,-4.9999021849105
1.19,0.005,-0.0032679332071601,-5.0934415725383,0.0011689918798332,-5.0150454629523,-5.8389249184906e-05,-8.1688951749113,-4.9991759289964
1.195,0.005,-0.0032769480885836,-5.1977401690954,0.0409010202085,-5.460800748364,9.4910348372889e-05,-9.1075323941857,-5.0019576162877
1.2,0.005,-0.0033240133665294,-4.8755653034346,0.020003154141859,-5.050410986199,-0.00013658122065342,-8.5193422122329,-4.9970997944219
1.205,0.005,-0.0033437038294383,-5.0274598575888,-0.095939030490005,-5.0415686996394,0.00014969496680755,-7.2904353730902,-5.0036984584114
1.21,0.005,-0.0033434671375096,-5.5440495453382,-0.10603251067884,-5.4032709128145,-0.00017329451418862,-4.9440379280923,-4.9956072892784
1.215,0.005,-0.0033404286559082,-6.0232031236384,-0.035467501131946,-5.5351680693493,0.00014046626780756,-1.5329093224521,-5.0050549168682
1.22,0.005,-0.0033164874755613,-5.8702835103419,-0.012780281521538,-5.1877931592297,2.8562411995011e-05,2.4389912159232,-4.9943707673266
1.225,0.005,-0.0032170468352375,-5.2075142184762,-0.001513601564645,-4.9738965397075,-0.00018685909116621,5.927245826557,-5.006085472318
1.23,0.005,-0.0030490198151825,-5.2263071926223,0.0025116010964557,-5.0135047531145,0.00021402087358214,9.5392571891985,-4.9936229856123
1.235,0.005,-0.0027279553094099,-5.1678767767066,0.0011693545767043,-5.0581118688438,-0.00019786026755016,11.762330510497,-5.0065699450606
1.24,0.005,-0.0022454032266231,-5.1180712837696,-0.0021158069656038,-5.0355625851032,5.0558812650025e-05,12.477898593444,-4.9932853774932
1.245,0.005,-0.0017676347406104,-5.132052921261,0.00050074279823911,-5.0505632668957,0.00027220023348134,13.720529490581,-5.0068122614273
1.25,0.005,-0.0013150719206171,-5.2395184504803,0.0041801310791484,-5.0526887634002,-0.00041920007581759,16.10902026862,-4.9929370351473
1.255,0.005,-0.00085076036318096,-5.2563689115412,-0.0057422538331546,-5.0887514045744,0.0006248035162938,18.747123468924,-5.0070537925462
1.26,0.005,-0.00013710140776274,-5.1178763655892,-0.0069211694758102,-5.0683844292295,-0.00092554126942603,18.325343858713,-4.9931144292938
1.265,0.005,0.0007169572079385,-5.0359880816141,-0.0018698948622449,-5.0455404337025,0.0011976298775889,15.73021803972,-5.0066212201615
1.27,0.005,0.0015046338999875,-5.032054911577,-0.00082810939498233,-5.0245003980563,-0.0013810385527207,14.16464467794,-4.9935664828502
1.275,0.005,0.0022696595547915,-5.0321079604052,0.00029957346115748,-5.0288842236945,0.0015103552043597,12.852040941891,-5.0060814424421
1.28,0.005,0.0029409074955804,-5.0452127837985,-0.0024867688033549,-5.0126137940497,-0.0015204379496694,12.491382442967,-4.9943101032354
1.285,0.005,0.0035264678569422,-5.0584331114204,-0.0035819502957478,-5.0269810735546,0.001837324950294,12.867117961765,-5.0054216683186
1.29,0.005,0.0040768343273051,-5.0269865045774,-0.0023447570617111,-5.0158489250008,-0.0017158883283655,13.07438476855,-4.9950224134275
1.295,0.005,0.0046505913236719,-5.0574998437528,0.0011459963288968,-5.0263181642975,0.0014206304121938,12.150965685575,-5.004538524647
1.3,0.005,0.0050654272440066,-5.0858445699632,0.0040320622079408,-5.0150359706041,-0.0023848026129277,12.385643614188,-4.9959091266384
1.305,0.005,0.0052741528480994,-4.9400444614466,-0.037013245297379,-5.0474959509126,0.0023497348046303,14.254239528863,-5.0042429459955
1.31,0.005,0.0055315290424339,-4.9966073832927,-0.011758213148679,-5.0347600631037,-0.0024146542005119,14.441940883382,-4.9953996753311
1.315,0.005,0.0058347858951355,-5.06386631326,0.0011109760630024,-5.0502902246541,0.00232123328716,12.10995916799,-5.0047215267945
1.32,0.005,0.0058631183403842,-4.7831681695061,0.10396512679229,-5.0512895264291,-0.0022528922193089,11.494445015366,-4.9951194318617
1.325,0.005,0.0058811164955173,-5.6347048980415,0.01756488388984,-5.1328323876096,0.002104005375915,8.7055192720543,-5.0049649350803
1.33,0.005,0.0058777220809327,-6.2889631606991,-0.030574658813073,-5.6299046882337,-0.00172094856953,4.7907454245847,-4.9949428973884
1.335,0.005,0.0058519287212867,-6.5598852608479,-0.018053241435345,-5.4250437368075,0.0015741151286352,-0.38981250209675,-5.0050123718938
1.34,0.005,0.0057694781266715,-5.8570381703146,0.0081935210244172,-5.1459108643993,-0.0010920204251544,-5.1332500352842,-4.9951240404761
1.345,0.005,0.0056012074972027,-5.7726147689615,0.0045223432927403,-5.1387059717316,0.00088291380404329,-10.486152581106,-5.0046520559294
1.35,0.005,0.0052649001343369,-5.4290676779903,-0.00081820538981892,-5.1074083863874,-0.0002089629494721,-13.965860078402,-4.995885555308
1.355,0.005,0.0048013078078706,-5.4638112552237,-0.012373255545607,-5.1144700811938,-0.00027117942290301,-16.882488663615,-5.0033064118125
1.36,0.005,0.0044534923238965,-5.896637815881,-0.021066292255972,-5.2239939822785,0.00056949173031818,-21.733266457959,-4.9976649225091
1.365,0.005,0.0040099696559253,-5.8908959310079,0.0089556801790258,-5.2727180017266,-0.00088986926450019,-26.46929778721,-5.0011140159042
1.37,0.005,0.0032192350533816,-5.3112386469161,0.016739663821359,-5.1711482426988,0.00089148020807446,-26.268090817425,-5.0001999710864
1.375,0.005,0.0022092642465885,-5.1340093892232,0.00092225361492926,-5.094758064115,-0.00074628249159968,-23.259942756476,-4.9985897154445
1.38,0.005,0.00131717295999,-5.1563217579397,-0.0036880833421818,-5.0944337372074,0.00054059598425718,-21.745317143163,-5.0022292738085
1.385,0.005,0.00034300701732794,-5.0459612180925,0.0017655474897594,-5.0628581543981,-0.0002080967088686,-19.541701626417,-4.9970863361203
1.39,0.005,-0.00065636049110645,-5.0384251523407,-0.00098520476843821,-5.0454438403007,-0.00021529157398611,-16.369916166912,-5.0032094168864
1.395,0.005,-0.0015225458396145,-5.0458049458122,0.00010976388598219,-5.0275087879089,0.00022617734590457,-14.854101344946,-4.9967189555016
1.4,0.005,-0.0022439334548783,-5.1093889158358,-0.00095541025681956,-5.0328815831664,-0.00016523887867597,-14.848209511558,-5.003045428999
1.405,0.005,-0.0028698050492915,-5.0639862157578,0.0012314682288209,-5.0336081337103,0.00046565018577459,-15.479101147552,-4.9973694936123
1.41,0.005,-0.0034384608015081,-5.0432693940005,-0.00064884645793794,-5.0325568028629,-0.00061266548026685,-15.956097995481,-5.0019499598907
1.415,0.005,-0.0040691749704917,-5.045325167915,0.0004832725411638,-5.0218125541891,0.00074234590243124,-14.674762065715,-4.9984705691355
1.42,0.005,-0.0045228337203336,-4.9874878127459,-0.00040375030868707,-5.0088092746566,-0.00055717497078663,-14.474083653782,-5.0012630219003
1.425,0.005,-0.0049034734684198,-4.9596030209877,-0.0023181355462851,-5.011092079615,0.0004339553093887,-14.247311300201,-4.9991512798317
1.43,0.005,-0.0051853341043755,-5.065811484808,-0.0019465902566902,-5.0149937553607,-0.00036028007099136,-13.970476601476,-5.0002424014445
1.435,0.005,-0.0052877331923266,-4.9267411960132,-0.041116047155469,-5.0686105139935,0.0003290948533393,-14.792836397361,-5.0005515794588
1.44,0.005,-0.0054787657422283,-5.1476269848708,-0.0074260405963837,-5.0472716242294,-0.00019220540349555,-12.85630961776,-4.9986298363119
1.445,0.005,-0.0054798104179927,-5.6560402549794,0.029813331394704,-5.7063935215931,0.00073044635033503,-12.201712820189,-5.002830663266
1.45,0.005,-0.0054796566246232,-6.039457566167,0.021267869115943,-5.7502829931657,0.00012105180932577,-9.3844785409469,-4.9967386342385
1.455,0.005,-0.0054741670153641,-6.3673002847166,-0.00053085790986148,-5.7039863084588,-0.0003915653498813,-5.5788739527998,-5.0040154289198
1.46,0.005,-0.0054357410603306,-6.302391427515,-0.021047997339682,-5.4177019602826,0.00064606435118195,-0.69548798149053,-4.9952942302138
1.465,0.005,-0.0053579658630543,-5.4792722808984,-0.0010081964051954,-4.9728838856028,-0.00096563732693188,4.2413120334629,-5.0051117364016
1.47,0.005,-0.0052127254905504,-5.775627102626,0.053989701990368,-5.1391652353884,0.00057274493253549,10.100353650632,-4.9948531530634
1.475,0.005,-0.0048931567195614,-5.5502585469361,0.030112558557821,-5.1271528180937,-0.00022731910054242,13.655297689132,-5.0050237128697
1.48,0.005,-0.0043343610205528,-5.2676959957904,0.007433148582736,-5.096568577722,-0.00028919337440413,15.326257745531,-4.9954684076869
1.485,0.005,-0.0038021083435194,-5.3809978229625,0.002404998847225,-5.108444843975,0.000636693701549,17.382759796391,-5.0041348282882
1.49,0.005,-0.0033855473073131,-5.7353717773468,-0.014405763388516,-5.1835807224205,-0.00083747027577473,22.474084477459,-4.9961063077543
1.495,0.005,-0.0028181495365245,-5.5467430543677,-0.011104566648966,-5.2110594060619,0.00085312493736719,25.561102923919,-5.0033206376911
1.5,0.005,-0.0018131995977533,-5.1545577311138,-0.0057914319632314,-5.124019683361,-0.00089698482221746,22.960695595039,-4.997424399127
1.505,0.005,-0.0008081341705421,-5.0668231062767,0.0032728039469874,-5.0629034568486,0.00097959677547115,19.801498052531,-5.0016709617202
1.51,0.005,0.00026120392276232,-5.0391160920653,0.0050286846201414,-5.0687073435047,-0.0011499612858105,16.291101343076,-4.9989196979381
1.515,0.005,0.0011933234712037,-5.051123669146,-0.00063988627145074,-5.0253112254796,0.00088117267205772,14.170535494737,-5.0000937334496
1.52,0.005,0.0019812980426117,-5.0597287743215,-0.00035853325250733,-5.041670061574,-0.00060260752238954,13.861266598639,-5.0009321200757
1.525,0.005,0.0027743760275523,-5.0571784119477,-0.00071841479134623,-5.025387491609,0.00038468743736399,13.067616788096,-4.9978188042319
1.53,0.005,0.0034850725716524,-5.0746841826076,0.0079707070253605,-5.0302513394285,-0.00052289264975526,12.544717753717,-5.0032348749293
1.535,0.005,0.0040208397616212,-4.9808671912569,0.0011262869466476,-5.0148100132846,0.00011936257642339,13.62907602588,-4.9959262713604
1.54,0.005,0.0046516357039392,-5.0659460442193,0.00078218678723835,-5.0273537074578,-8.6268259108556e-05,12.394647167484,-5.0045500347357
1.545,0.005,0.0049895465645087,-4.9632488551306,-0.011373796822987,-5.0109436984618,-0.0002277128873195,13.961086485507,-4.9951766861405
1.55,0.005,0.0054368552053765,-5.0103418230179,0.0013529565456778,-5.0319704666175,0.00016267374127441,12.723464609466,-5.0050677667527
1.555,0.005,0.0057379908417727,-5.0362917109032,0.00048690502174884,-5.0063488616812,2.4175987033214e-05,12.363859131721,-4.994739849348
1.56,0.005,0.0058258864474991,-4.8952951538333,-0.013868908350488,-5.0702133771297,-0.00015261663662879,13.34504073575,-5.0054311535081
1.565,0.005,0.0060389020763634,-5.1029732977587,0.0059422918411755,-5.030899855803,0.00045293671639226,11.406361911088,-4.9944684763257
1.57,0.005,0.006040270119649,-5.7197010606339,-0.03583311343389,-5.6055201627922,-0.00073573109128781,10.551805461155,-5.0054127167443
1.575,0.005,0.0060397732409696,-6.225053501713,0.02104586052074,-5.7142480747858,0.0010859243224964,8.1410829394909,-4.9949545471045
1.58,0.005,0.0060309123702725,-6.6499781485802,-0.039183324368092,-5.6487049630213,-0.0013054188414053,4.2364661911905,-5.0045732486039
1.585,0.005,0.0059946708634912,-6.7786825319211,-0.0074248350532175,-5.4482346665698,0.0014042655819106,-0.34947454874205,-4.9961225275787
1.59,0.005,0.0058873711324514,-5.6710420850226,-0.03434938493344,-5.0577281862912,-0.0011489645652626,-4.9994207319345,-5.0030778965934
1.595,0.005,0.0056769336539441,-5.581917091655,-0.032259766593307,-5.1255135921024,0.0011585004822351,-9.4263143668539,-4.9980979675965
1.6,0.005,0.0053064033934658,-5.5187002276374,-0.018464000743324,-5.1268055909264,-0.00098258534010565,-12.503557958297,-5.000797398204
1.605,0.005,0.0048300341917445,-5.3737208947053,-0.0054698884724805,-5.122964393893,0.00054274065875802,-15.045080792992,-5.0006346577096
1.61,0.005,0.0043782726488715,-5.6987746000095,0.0040458231948419,-5.1809158796333,-6.9775282309975e-05,-18.540786549831,-4.9980746412522
1.615,0.005,0.0039684656401452,-5.8586479256783,0.027515731351019,-5.2665312825425,-0.00036090026841117,-23.443896549441,-5.0025928820287
1.62,0.005,0.003177803365274,-5.3716102729056,0.0073399719462231,-5.1785442679343,0.00050027177374214,-23.506526573267,-4.9969237767823
1.625,0.005,0.0022258809566693,-5.1355301357169,-0.0054077077930938,-5.0966529597504,-0.00071050811789813,-21.165157717011,-5.0035589531356
1.63,0.005,0.0012282188258426,-5.0605788628906,0.0024247997600018,-5.0786727925329,0.00083224271857397,-18.586048533256,-4.9963831773167
1.635,0.005,0.0002498518653804,-5.0346629645883,0.00032039002511499,-5.048772345292,-0.00085042378219506,-15.923556080925,-5.0033609767159
1.64,0.005,-0.00068606709185184,-5.0446723449334,0.001301903254652,-5.0420638604715,0.0011229898357062,-13.914817735489,-4.9969352662067
1.645,0.005,-0.0014473794823739,-5.0835887110404,0.0067650546057575,-5.0328985000663,-0.00068779128255242,-13.849984670103,-5.0025810029593
1.65,0.005,-0.0021816869453924,-5.061027553745,-0.0047110483877489,-5.0374690509528,0.00093405892867238,-13.567651681721,-4.9985045139598
1.655,0.005,-0.0028789849363947,-5.0761748554626,0.0011724925737242,-5.0267087152675,-0.0010100863114894,-13.20990929223,-5.0002745843351
1.66,0.005,-0.0034795041590935,-5.0903649519876,-0.0015800082827536,-5.0331651764542,0.0010259218466484,-13.20690077136,-5.0012146883375
1.665,0.005,-0.0039490164464413,-4.9748004985755,-0.0087553519880847,-5.0228402337449,-0.0011435385235238,-14.232621732925,-4.9974376521759
1.67,0.005,-0.0045316900810336,-5.0620004595634,-0.0013884476773001,-5.0248906225641,0.0012843829168397,-12.170154971224,-5.0034905969596
1.675,0.005,-0.00475965761708,-4.9000770952941,0.053877319693905,-5.0318535326056,-0.0012161436289631,-14.264734175308,-4.9957763032418
1.68,0.005,-0.0051907057744328,-5.0096227079555,-0.0154182788132,-5.0286570775478,0.00146084367887,-11.486514867663,-5.0051969570088
1.685,0.005,-0.0053480043520623,-4.914724421145,0.026461127808685,-4.9815943454605,-0.001742011852459,-12.228034141859,-4.9938410411322
1.69,0.005,-0.0053676724512465,-5.13983273098,-0.19123863358008,-5.3899602396447,0.0020573344301573,-12.082362135621,-5.0071327204136
1.695,0.005,-0.005504661606591,-5.0262034435902,0.018042739992321,-4.9959021559975,-0.0022714144916649,-10.287427918063,-4.9916516241371
1.7,0.005,-0.0055039284779272,-6.0936088561523,0.024342293444378,-5.7983715158627,0.0026676755892475,-6.6537617345573,-5.0096176602084
1.705,0.005,-0.0054991770423613,-6.5183917163563,-0.028083207808969,-5.7592920599316,-0.0029959269733978,-3.6095569153643,-4.9894127413296
1.71,0.005,-0.005464657916583,-6.8614648613211,0.033987119972415,-5.6956592561999,0.0032457622561301,2.0497313843185,-5.0117303154308
1.715,0.005,-0.0053835317557752,-5.927255174519,0.0046288853111016,-4.9934106759855,-0.0036428845523474,6.3140140755371,-4.9873763832563
1.72,0.005,-0.005174684139177,-5.6848210277637,0.010339315212069,-5.0932057977131,0.0039297321815908,11.5266581349,-5.0135148344891
1.725,0.005,-0.0048885837235725,-5.630177520068,0.0061493485251813,-5.1069055013267,-0.0043145459263084,15.106613124093,-4.9859749290756
1.73,0.005,-0.0043816144184552,-5.405556707402,0.0030051948670115,-5.1392484204621,0.0045155884527855,17.832439674674,-5.0145771524344
1.735,0.005,-0.0038055785945406,-5.3316148360789,-0.0018728595593677,-5.1067437919428,-0.0047367416185888,19.149194465126,-4.9852153701239
1.74,0.005,-0.0030912096466721,-5.2344792017694,0.00063054329875355,-5.1278507358048,0.0048310858600447,20.203216403928,-5.014885352915
1.745,0.005,-0.0023925394202798,-5.2467543649469,-0.00021298267426877,-5.0867884870243,-0.0049388603050321,21.053866265342,-4.9847943210144
1.75,0.005,-0.0017295620645248,-5.351368301068,-0.00012538721051009,-5.1413733104039,0.0045739557821874,23.303418405777,-5.0150615457789
1.755,0.005,-0.00097182429888369,-5.2593394669071,-0.0061137185009661,-5.1117928458737,-0.0041944819048558,23.995922895787,-4.9846735121847
1.76,0.005,6.118104288484e-05,-5.0695285315996,0.0030787354835414,-5.1009489776271,0.0040197380978748,21.059710353982,-5.0159917100403
1.765,0.005,0.0011693539298092,-4.9770352104215,0.00021187939345564,-5.0229050287952,-0.0038823777472776,16.300072435253,-4.9830930281839
1.77,0.005,0.0020534681987096,-5.0679183957281,-0.0021719089523993,-5.0453257332598,0.0034107481710346,14.825770510129,-5.0176658649277
1.775,0.005,0.002789619423714,-5.0831509251142,-0.0075119403558116,-5.0182363102002,-0.0029945829180308,14.361403803488,-4.981527307208
1.78,0.005,0.0035044992734299,-5.1018429479948,-0.0014368495816542,-5.0565455473625,0.0028774760734281,14.141598435756,-5.0195946801848
1.785,0.005,0.0040744911749872,-5.0731893087378,0.0067211062452999,-5.012501444638,-0.0030616907026365,14.274243351981,-4.9791888511448
1.79,0.005,0.0046285240901893,-5.0835859981404,-0.016430789886964,-5.0522121965354,0.003351239780802,14.62435876926,-5.0220593107116
1.795,0.005,0.0050486084619075,-5.039827771868,0.00084743102056189,-5.0049564896476,-0.0037315760231523,14.488622144286,-4.976746804103
1.8,0.005,0.0054822983198776,-5.055504618531,0.003166472216813,-5.0525707731538,0.0040417553788953,14.154955642198,-5.0242788294947
1.805,0.005,0.0057399224070084,-4.9995833272488,0.0098511942916347,-4.9909124352369,-0.0042209936001523,13.459255541548,-4.9749442036448
1.81,0.005,0.0060180872816465,-5.0539490834709,-0.0016644786016311,-5.0472454388956,0.0044065391996508,12.73913836947,-5.0254448281172
1.815,0.005,0.0060364717717847,-5.405865854537,0.11045511606817,-5.3378193619381,-0.0045153652136164,12.701060996749,-4.9746442808043
1.82,0.005,0.0060799381564389,-5.573481309441,-0.033127457275268,-5.2502815377565,0.004431195655495,12.179540166032,-5.0246658307688
1.825,0.005,0.0060785466924738,-6.7392041517036,-0.016395803122728,-5.900750566715,-0.0043742467304642,9.1008357404077,-4.976601280577
1.83,0.005,0.0060708746886573,-7.3223753434455,0.045870877076228,-6.0071388898558,0.004182636022194,5.6381224689604,-5.0216546773999
1.835,0.005,0.0060444015997642,-7.7162211926707,0.038802693735448,-5.8429055490752,-0.0038845023629091,0.41129467172247,-4.9804405191412
1.84,0.005,0.0059449470156876,-6.4624318870518,0.0043932225234863,-5.2954573088147,0.0033518109788628,-4.0492223218223,-5.017354217301
1.845,0.005,0.0057757651792924,-5.9000443932766,-0.041190819828182,-5.1448637436114,-0.0026882217871691,-9.0824036621132,-4.9844511088284
1.85,0.005,0.0054864948028166,-5.6009594052013,-0.0071530288176322,-5.1645002230979,0.0017618503240138,-13.287164088824,-5.0139398984902
1.855,0.005,0.0050281224821525,-5.5595700188815,-0.031919759298362,-5.1592542228071,-0.0010545267005201,-15.996588861017,-4.9870352462678
1.86,0.005,0.0044123739701375,-5.3180049168902,-0.0017658158145785,-5.1404435888536,-0.00061408727137868,-17.331538946066,-5.0124168618793
1.865,0.005,0.0038531038026998,-5.5036203187875,-0.019838677938641,-5.1579140824031,0.0017551011944379,-19.879337021765,-4.9877110668963
1.87,0.005,0.0032790646534635,-5.5644579950296,-0.011918249114189,-5.1982095387432,-0.0026663857791432,-22.989215644524,-5.0122701594877
1.875,0.005,0.0026250863274493,-5.5266675199689,0.022143283997503,-5.1997839012933,0.0028887923601638,-25.028270323848,-4.9874073212326
1.88,0.005,0.0016224272936352,-5.1181542832545,0.020536008275344,-5.1291475703549,-0.0033357947147786,-22.404281225214,-5.0131261180653
1.885,0.005,0.00061623772069883,-5.0670184791225,-0.0047081073945712,-5.0562340377689,0.0032510083730673,-19.358602437729,-4.9862361996804
1.89,0.005,-0.00041812131676166,-5.0358664804323,0.0070904041218205,-5.0751602580731,-0.0029927758709032,-15.743765740422,-5.0137915163187
1.895,0.005,-0.0012853631824237,-5.0548688406577,-0.0038360677126602,-5.020699418121,0.0027448806901041,-14.300964121155,-4.9865060247288
1.9,0.005,-0.0019972915454727,-5.0953986038277,-0.0034319963468404,-5.0584501395236,-0.002000312020096,-14.031387228346,-5.0132948616581
1.905,0.005,-0.0027661925074203,-5.0691740883701,0.0044655347534765,-5.0198093631531,0.0016169303222802,-13.192613135338,-4.987287305255
1.91,0.005,-0.0033055930450354,-5.0808474435313,-0.00085836372239699,-5.0441270378094,-0.00090222146906476,-13.543301030896,-5.0119366701104
1.915,0.005,-0.0038853928645149,-5.0193530307772,0.0014522401807645,-5.0162772388445,0.00037844512391528,-13.416303995932,-4.9892001577184
1.92,0.005,-0.0043505459640373,-5.0700103144919,-0.00038755268411628,-5.021595881404,0.00016980434504173,-12.608603310286,-5.0093261328565
1.925,0.005,-0.0046118749764598,-4.9908540242042,-0.0067325531824508,-5.036458608068,-0.00068801004963054,-14.552039625577,-4.992512059979
1.93,0.005,-0.0049835703684133,-5.0250211772966,0.015932279603216,-5.0319137506913,0.00089765800297174,-12.362907788303,-5.0056698010642
1.935,0.005,-0.0052728976211077,-5.0402745642503,-0.041399591947896,-5.0023448846046,-0.00067670441366609,-11.164293090369,-4.9961628396449
1.94,0.005,-0.005277547875298,-5.849959794271,0.0060261851459709,-5.8798155730456,4.3881897207056e-05,-11.579480164509,-5.0022026839382
1.945,0.005,-0.0053038201770892,-5.2447331532319,0.076847677896609,-5.2065779781925,0.00097304090922958,-10.881236350918,-4.9995204581957
