0.0,-0.06984545382,-0.01413677898,-0.009504613719
0.005,-0.06975475056000001,-0.014123162700000002,-0.009487562958
0.01,-0.06966391977,-0.014110105590000002,-0.00947078001
0.015,-0.06957325575000001,-0.01409697,-0.00945405396
0.02,-0.06948260154,-0.01408379517,-0.009437554521
0.025,-0.06939202581,-0.01407059091,-0.009420933438
0.03,-0.06930162666,-0.014057563230000002,-0.009404235837000001
0.035,-0.06921113922000001,-0.01404465327,-0.009387469566000001
0.04,-0.06912091665,-0.01403145882,-0.009370911267000001
0.045,-0.06903070389,-0.01401847038,-0.009354245058
0.05,-0.06894062847,-0.014005432889999999,-0.009337696569000001
0.055,-0.06885061191,-0.01399262103,-0.009321047037000001
0.06,-0.06876060516,-0.0139793481,-0.009304612344
0.065,-0.06867050031000001,-0.01396665396,-0.009287851959
0.07,-0.06858042489,-0.013953626279999999,-0.009270875754000001
0.075,-0.06849030042000001,-0.01394037297,-0.009253634679
0.08,-0.06840008766,-0.013926982320000001,-0.009237090114
0.085,-0.0683103654,-0.01391300307,-0.009220793742000001
0.09,-0.06822072162,-0.013898729520000002,-0.009204912333
0.095,-0.06813118575,-0.01388486799,-0.009189107442000001
0.1,-0.0680416695,-0.01387201689,-0.009175316544
0.105,-0.06795268299000001,-0.013860254700000001,-0.009162649872
0.11,-0.06786378477,-0.0138486789,-0.009149278842
0.115,-0.06777484731000001,-0.01383834897,-0.009131845491
0.12,-0.06768588042,-0.013827322530000002,-0.009110875635
0.125,-0.06759709011000001,-0.013815275850000001,-0.009088425450000001
0.13,-0.06750823113,-0.01380058047,-0.009065638782
0.135,-0.06742170693,-0.01378631673,-0.009042074181
0.14,-0.06733751751,-0.01377276912,-0.009020547117
0.145,-0.06725237652,-0.01375948638,-0.00900378477
0.15,-0.06716005461,-0.01374256413,-0.008995054851
0.155,-0.06706238625000001,-0.01372464126,-0.008994221001
0.16,-0.06696473751,-0.01371024999,-0.008997519123000002
0.165,-0.06687037512,-0.01370411874,-0.008993028105
0.17,-0.06677400168,-0.01370088144,-0.008978756517000001
0.17500000000000002,-0.06667912917,-0.01370011626,-0.008954453223
0.18,-0.06659234010000001,-0.013697124210000002,-0.008920256544000001
0.185,-0.06651223164,-0.013685244300000001,-0.008878180473
0.19,-0.06642944505000001,-0.013656932640000001,-0.008839397619000001
0.195,-0.06635127897000001,-0.01362825801,-0.008811633357
0.2,-0.06628947597000001,-0.01361006046,-0.008801024823
0.20500000000000002,-0.06623346087,-0.013597876440000002,-0.008806108365
0.21,-0.06615747261,-0.01358019882,-0.008823373965
0.215,-0.06606491526,-0.01357175241,-0.00883926126
0.22,-0.06596884593,-0.013577677650000002,-0.008848692594
0.225,-0.06586448715000001,-0.013587026580000001,-0.008846699202000001
0.23,-0.06574010616,-0.0135806697,-0.008833099599000001
0.23500000000000001,-0.06561568593,-0.01356880941,-0.00879359571
0.24,-0.0655176546,-0.01355541876,-0.008728775154000001
0.245,-0.06544848429000001,-0.01353958542,-0.008666976078
0.25,-0.06538518036,-0.013518552780000002,-0.008629055523000001
0.255,-0.06531587271,-0.013501679580000002,-0.008608504554
0.26,-0.06523580349,-0.01347405462,-0.008610961959
0.265,-0.06515927568,-0.01343840508,-0.008630493669
0.27,-0.06509693313,-0.01341856926,-0.00864880992
0.275,-0.06503232447,-0.01343257794,-0.008660674134
0.28,-0.06492201102,-0.01344311388,-0.008681995188
0.28500000000000003,-0.06477478254,-0.013439229120000002,-0.008684452593
0.29,-0.06465297177,-0.01345018689,-0.00864571977
0.295,-0.06456334761,-0.013486788000000001,-0.008603421993
0.3,-0.0644456178,-0.01349450847,-0.00859150971
0.305,-0.06430919013,-0.01346804109,-0.008559125919
0.31,-0.06424129512,-0.01342847736,-0.008477746083
0.315,-0.06427642473,-0.013368253770000001,-0.008393071068
0.32,-0.06431523309,-0.01324741419,-0.008365407849
0.325,-0.0642521646,-0.013101392340000002,-0.00837798525
0.33,-0.06406844292,-0.01297543194,-0.008378189297999999
0.335,-0.063840537,-0.01290767427,-0.008333577342000001
0.34,-0.06365157678,-0.012929501520000001,-0.008281459755
0.34500000000000003,-0.06351346179,-0.01304625033,-0.008258099202
0.35000000000000003,-0.06340773942,-0.01318731813,-0.00831993948
0.355,-0.06336660609,-0.013318173720000001,-0.008465704308
0.36,-0.06332965182,-0.013321126530000001,-0.008432328726
0.365,-0.06326019702,-0.0131488335,-0.008047212651
0.37,-0.06331121883,-0.013033359990000002,-0.007758694665
0.375,-0.06351436431,-0.01313299035,-0.007878244230000001
0.38,-0.06360526377,-0.01325721438,-0.008106636726
0.385,-0.06343752258,-0.01325077902,-0.008141363145
0.39,-0.06313814100000001,-0.013146381000000002,-0.008152400376
0.395,-0.06283296171,-0.01303575363,-0.008343727749
0.4,-0.06252906753000001,-0.01295105409,-0.008598062790000001
0.405,-0.062358236190000006,-0.01295058321,-0.008589794922
0.41000000000000003,-0.062425307160000006,-0.01295366355,-0.008237073429
0.41500000000000004,-0.06255950796000001,-0.012829243320000001,-0.007824340242
0.42,-0.06253415892,-0.01265344812,-0.0075550420080000005
0.425,-0.06234101964,-0.012661816050000002,-0.007543645731000001
0.43,-0.06217928217,-0.012833716680000001,-0.007918744815
0.435,-0.06221229282000001,-0.01302706197,-0.008446984866
0.44,-0.06230943144000001,-0.01320307299,-0.00880198326
0.445,-0.062180380890000005,-0.01340374635,-0.009166148118000001
0.45,-0.06180552117,-0.013577353920000002,-0.009773200728
0.455,-0.06155866233,-0.01375004916,-0.01000467945
0.46,-0.06162423237,-0.01393165188,-0.009225732096
0.465,-0.061780103460000006,-0.014046919380000002,-0.007906718736
0.47000000000000003,-0.06178246767000001,-0.01402583769,-0.006925082067
0.47500000000000003,-0.0615690315,-0.013896453600000002,-0.006611015898
0.48,-0.06128161812,-0.01367203023,-0.006829217766000001
0.485,-0.06135896016,-0.013515521490000001,-0.007230005316
0.49,-0.06192297630000001,-0.013443172740000002,-0.0074208264929999995
0.495,-0.062368938900000004,-0.01318059828,-0.007196029362000001
0.5,-0.06225646725,-0.0125784801,-0.007020042867
0.505,-0.0617929938,-0.011962755450000001,-0.007311080061
0.51,-0.06125051061,-0.011679256260000001,-0.007840732752
0.515,-0.0605484972,-0.011741059260000002,-0.008267067504000001
0.52,-0.059515984890000005,-0.01182040254,-0.008676009126
0.525,-0.05840297172,-0.01177286328,-0.009031424445
0.53,-0.058025345580000005,-0.01173724317,-0.008768883339
0.535,-0.05881866066000001,-0.01185279516,-0.0074364636330000004
0.54,-0.059760616860000004,-0.011804961600000002,-0.005611350411
0.545,-0.06003657216,-0.01129467483,-0.004197058407000001
0.55,-0.060183486720000005,-0.01063122453,-0.004202053659
0.555,-0.0609407991,-0.01069400853,-0.006090590493
0.56,-0.06182027541000001,-0.01176263145,-0.009202695273
0.5650000000000001,-0.06179188527,-0.01326554307,-0.01194644142
0.5700000000000001,-0.06064608708,-0.01451805444,-0.013057531830000002
0.5750000000000001,-0.0593952336,-0.015248958300000002,-0.012208329180000001
0.58,-0.059101139610000006,-0.015093597330000002,-0.009447747111
0.585,-0.05947549902,-0.01399500486,-0.005247682920000001
0.59,-0.05936618619000001,-0.01246266324,-0.001465020495
0.595,-0.0584324802,-0.011117604330000001,-0.0003542085909
0.6,-0.057486727530000004,-0.010289532419999999,-0.002816750205
0.605,-0.05748197949,-0.01012128111,-0.007446626793000001
0.61,-0.058181805270000005,-0.01037999043,-0.01206558387
0.615,-0.058683204180000004,-0.01109338344,-0.01520178201
0.62,-0.05902492572,-0.01266212997,-0.0155193219
0.625,-0.0603072693,-0.014992672050000001,-0.01279981332
0.63,-0.06252083694,-0.01690853562,-0.007888940073
0.635,-0.06399321984,-0.01760071941,-0.0032236925490000006
0.64,-0.06300987525,-0.0174938787,-0.001835515746
0.645,-0.05997782988000001,-0.01722255372,-0.003830525415
0.65,-0.057026775870000004,-0.01669137165,-0.006974702028
0.655,-0.05609944638,-0.01566233208,-0.00983222946
0.66,-0.056854943910000004,-0.013910226840000001,-0.01200457548
0.665,-0.05749084773,-0.011718368730000001,-0.01225199349
0.67,-0.05779853838000001,-0.009644036382000001,-0.009704052981000001
0.675,-0.058250514510000004,-0.008053164378000001,-0.004972058217
0.68,-0.05805158733,-0.006316735518000001,6.9445980810000005e-06
0.685,-0.056801597130000006,-0.004042917801,0.003421379745
0.6900000000000001,-0.05499119106,-0.002085812991,0.003939207462
0.6950000000000001,-0.05288377743,-0.002267607006,0.0009671165937
0.7000000000000001,-0.05104297998000001,-0.005501579454,-0.004091075091
0.705,-0.0512577405,-0.010165749840000002,-0.008047658025
0.71,-0.05441408838,-0.01334565153,-0.009434691963000001
0.715,-0.05875644564,-0.014464187730000001,-0.009565867359
0.72,-0.06145005582,-0.01477958904,-0.009975004200000002
0.725,-0.06176871405,-0.015126137100000001,-0.0102076974
0.73,-0.06148343925,-0.01533868056,-0.008815830075000001
0.735,-0.06148609776,-0.0154773351,-0.006429714345
0.74,-0.06029374131,-0.0157269996,-0.0063200650320000005
0.745,-0.05770924776,-0.01591992306,-0.009927013680000001
0.75,-0.0560310903,-0.01591723512,-0.01415932236
0.755,-0.05671459224000001,-0.01628834742,-0.01598764149
0.76,-0.058346318970000005,-0.017316141120000003,-0.015010408530000002
0.765,-0.05900596299,-0.01807751484,-0.0119238588
0.77,-0.05826153114000001,-0.01690580844,-0.008251790391
0.775,-0.056383161390000006,-0.013872428910000002,-0.0056610812250000005
0.78,-0.05330392992,-0.010869911640000002,-0.005265617562000001
0.785,-0.05050171323,-0.0100633923,-0.007250032431
0.79,-0.05044123458000001,-0.012060051030000001,-0.01093063554
0.795,-0.05229103761000001,-0.01504409607,-0.015237235350000001
0.8,-0.05450132871,-0.01651539987,-0.017987351130000002
0.805,-0.058223301570000004,-0.016481074680000003,-0.01679065866
0.81,-0.06332768982,-0.01611229716,-0.011601384479999999
0.8150000000000001,-0.0669046905,-0.01578583998,-0.004767391206
0.8200000000000001,-0.06786645309,-0.015453251550000002,0.0005111960589
0.8250000000000001,-0.06808666797,-0.01569731454,0.00047864314350000003
0.8300000000000001,-0.06602912838,-0.016216636320000002,-0.0074243188530000006
0.835,-0.058613729760000004,-0.01594049463,-0.019876286250000003
0.84,-0.04984142175,-0.01523441988,-0.029252703870000004
0.845,-0.048203338139999996,-0.016118477460000002,-0.02996488044
0.85,-0.05441474565,-0.01877956749,-0.02012049639
0.855,-0.05922215577000001,-0.02110008375,-0.0029058161760000005
0.86,-0.056125580220000006,-0.021498487470000004,0.01371710718
0.865,-0.04997521053,-0.018559617480000002,0.02499670404
0.87,-0.04804254243000001,-0.01043446536,0.030744883350000002
0.875,-0.049057700850000004,-0.00038905881210000005,0.03003672888
0.88,-0.049432658670000004,0.005267590353,0.01724393952
0.885,-0.04844803878000001,0.005022410004000001,-0.00621395811
0.89,-0.04627658547,0.0032138236890000005,-0.026346913200000002
0.895,-0.04569477399,0.0028049909580000003,-0.030469595130000002
0.9,-0.05095757412,0.0037003231710000003,-0.01917242856
0.905,-0.061966640610000005,0.003269729898,-0.003050111466
0.91,-0.07048258389,-0.0016972771500000001,0.006786005697000001
0.915,-0.06802761177000001,-0.009446991741,0.008627703705000002
0.92,-0.058353647040000005,-0.01469366325,0.008809174971
0.925,-0.05069926701000001,-0.014270204790000001,0.008574825843
0.93,-0.04745061684,-0.009455174262,0.0032342127930000005
0.935,-0.046102438350000004,-0.004445032644000001,-0.00765227088
0.9400000000000001,-0.04612375548,-0.003142695303,-0.01726004754
0.9450000000000001,-0.048412055700000005,-0.005652674055,-0.01775707119
0.9500000000000001,-0.05159001501,-0.0073061475930000005,-0.009529119099
0.9550000000000001,-0.05235550893,-0.004217334696,-0.0001577316546
0.96,-0.04817751822,0.002157505452,0.006166711188000001
0.965,-0.041337996030000004,0.005730539949,0.011861898840000001
0.97,-0.03686793219,0.003231513081,0.018414527580000003
0.975,-0.03819939444,-0.0015857413740000001,0.02241949932
0.98,-0.04571815122,-0.0031984435710000004,0.01834495506
0.985,-0.05715444321,-0.0028776683430000003,0.0014433031170000001
0.99,-0.06653349972,-0.005721530445,-0.028759986810000002
0.995,-0.06810319782,-0.015522461100000001,-0.060683629950000005
1.0,-0.06529365306,-0.031642988850000005,-0.07937901783000001
1.0050000000000001,-0.06254226198,-0.04763827233,-0.07402139424
1.01,-0.060426117450000004,-0.052439511960000004,-0.044569468890000005
1.0150000000000001,-0.060153468120000005,-0.042303604140000006,-0.0030765091950000004
1.02,-0.059626582830000004,-0.027476662230000004,0.03362463828
1.025,-0.052899865830000004,-0.01815794703,0.055797357240000005
1.03,-0.042590939040000005,-0.010005003180000001,0.06149423025
1.035,-0.040247604719999996,0.006604340193,0.04982047740000001
1.04,-0.04670086797,0.02704696461,0.02082391263
1.045,-0.05114849634,0.03667004487,-0.01513214082
1.05,-0.049344103800000004,0.026438312970000002,-0.03846701124
1.055,-0.04700032803,0.0025240296150000003,-0.04279825377
1.06,-0.048225155580000005,-0.02392110621,-0.03838164462
1.065,-0.05482120338,-0.04569875685,-0.03355311357
1.07,-0.0659806866,-0.05770170387000001,-0.029270970090000004
1.075,-0.07503631722,-0.058285045710000004,-0.02573229708
1.08,-0.078273009,-0.05224351797,-0.023959375020000003
1.085,-0.08004252699,-0.046847910060000005,-0.022659942420000002
1.09,-0.08018284923,-0.040979705400000004,-0.01857704985
1.095,-0.07756808202,-0.03057419916,-0.006878815164
1.1,-0.07599662793,-0.016607662920000002,0.016219020150000003
1.105,-0.07067227005,-0.002041700364,0.046073891250000006
